#options: 640x360 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=11 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=48 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=1658 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:305 out:306 type:b dur:2 cpbdur:2 q:17.99 aq:14.17 tex:10481 mv:3352 misc:975 imb:2 pmb:508 smb:410 d:- ref:0 ;
in:310 out:307 type:P dur:2 cpbdur:2 q:17.93 aq:9.35 tex:120092 mv:6386 misc:338 imb:140 pmb:741 smb:39 d:t ref:0 ;
in:308 out:308 type:B dur:2 cpbdur:2 q:17.96 aq:11.83 tex:25809 mv:5743 misc:856 imb:10 pmb:684 smb:226 d:t ref:0 ;
in:307 out:309 type:b dur:2 cpbdur:2 q:17.97 aq:13.97 tex:10514 mv:4672 misc:910 imb:4 pmb:629 smb:287 d:s ref:0 ;
in:309 out:310 type:b dur:2 cpbdur:2 q:17.94 aq:13.68 tex:10381 mv:3540 misc:975 imb:1 pmb:494 smb:425 d:- ref:0 ;
in:314 out:311 type:P dur:2 cpbdur:2 q:17.90 aq:9.24 tex:119880 mv:6361 misc:343 imb:142 pmb:737 smb:41 d:t ref:0 ;
in:312 out:312 type:B dur:2 cpbdur:2 q:17.91 aq:11.73 tex:26708 mv:5853 misc:855 imb:11 pmb:679 smb:230 d:t ref:0 ;
in:311 out:313 type:b dur:2 cpbdur:2 q:17.92 aq:13.73 tex:10465 mv:4638 misc:945 imb:5 pmb:599 smb:316 d:s ref:0 ;
in:313 out:314 type:b dur:2 cpbdur:2 q:17.91 aq:13.45 tex:9930 mv:3265 misc:965 imb:4 pmb:482 smb:434 d:- ref:0 ;
in:318 out:315 type:P dur:2 cpbdur:2 q:17.86 aq:9.18 tex:124050 mv:6498 misc:340 imb:147 pmb:735 smb:38 d:t ref:0 ;
in:316 out:316 type:B dur:2 cpbdur:2 q:17.88 aq:11.95 tex:25649 mv:5601 misc:862 imb:8 pmb:649 smb:263 d:t ref:0 ;
in:315 out:317 type:b dur:2 cpbdur:2 q:17.89 aq:13.79 tex:11222 mv:4123 misc:943 imb:2 pmb:574 smb:344 d:s ref:0 ;
in:317 out:318 type:b dur:2 cpbdur:2 q:17.87 aq:13.73 tex:10015 mv:3132 misc:973 imb:0 pmb:475 smb:445 d:- ref:0 ;
in:322 out:319 type:P dur:2 cpbdur:2 q:17.83 aq:9.04 tex:125188 mv:6291 misc:369 imb:143 pmb:730 smb:47 d:t ref:0 ;
in:320 out:320 type:B dur:2 cpbdur:2 q:17.85 aq:11.96 tex:25471 mv:5480 misc:881 imb:3 pmb:655 smb:262 d:t ref:0 ;
in:319 out:321 type:b dur:2 cpbdur:2 q:17.86 aq:13.72 tex:9803 mv:4152 misc:965 imb:2 pmb:567 smb:351 d:s ref:0 ;
in:321 out:322 type:b dur:2 cpbdur:2 q:17.84 aq:13.57 tex:10671 mv:2857 misc:1000 imb:3 pmb:463 smb:454 d:- ref:0 ;
in:326 out:323 type:P dur:2 cpbdur:2 q:17.80 aq:9.02 tex:122389 mv:6135 misc:348 imb:134 pmb:744 smb:42 d:t ref:0 ;
in:324 out:324 type:B dur:2 cpbdur:2 q:17.81 aq:11.82 tex:24656 mv:5253 misc:867 imb:6 pmb:650 smb:264 d:t ref:0 ;
in:323 out:325 type:b dur:2 cpbdur:2 q:17.82 aq:13.55 tex:10146 mv:4126 misc:952 imb:3 pmb:556 smb:361 d:s ref:0 ;
in:325 out:326 type:b dur:2 cpbdur:2 q:17.80 aq:14.20 tex:9286 mv:2702 misc:956 imb:5 pmb:414 smb:501 d:- ref:0 ;
in:330 out:327 type:P dur:2 cpbdur:2 q:17.76 aq:8.92 tex:119441 mv:6096 misc:407 imb:119 pmb:749 smb:52 d:t ref:0 ;
in:328 out:328 type:B dur:2 cpbdur:2 q:17.78 aq:11.86 tex:24804 mv:5227 misc:865 imb:6 pmb:650 smb:264 d:t ref:0 ;
in:327 out:329 type:b dur:2 cpbdur:2 q:17.79 aq:14.14 tex:10121 mv:3516 misc:979 imb:3 pmb:516 smb:401 d:s ref:0 ;
in:329 out:330 type:b dur:2 cpbdur:2 q:17.77 aq:13.72 tex:9546 mv:2776 misc:950 imb:1 pmb:434 smb:485 d:- ref:0 ;
in:334 out:331 type:P dur:2 cpbdur:2 q:17.73 aq:8.91 tex:117950 mv:6064 misc:434 imb:122 pmb:746 smb:52 d:t ref:0 ;
in:332 out:332 type:B dur:2 cpbdur:2 q:17.75 aq:11.85 tex:24080 mv:4901 misc:867 imb:1 pmb:643 smb:276 d:t ref:0 ;
in:331 out:333 type:b dur:2 cpbdur:2 q:17.75 aq:13.57 tex:9681 mv:3643 misc:980 imb:3 pmb:540 smb:377 d:s ref:0 ;
in:333 out:334 type:b dur:2 cpbdur:2 q:17.74 aq:13.76 tex:8373 mv:2625 misc:962 imb:1 pmb:426 smb:493 d:- ref:0 ;
in:338 out:335 type:P dur:2 cpbdur:2 q:17.70 aq:8.75 tex:121393 mv:6051 misc:364 imb:132 pmb:746 smb:42 d:s ref:0 ;
in:336 out:336 type:B dur:2 cpbdur:2 q:17.72 aq:11.69 tex:23376 mv:4890 misc:878 imb:7 pmb:635 smb:278 d:t ref:0 ;
in:335 out:337 type:b dur:2 cpbdur:2 q:17.72 aq:13.75 tex:8453 mv:2665 misc:994 imb:1 pmb:432 smb:487 d:s ref:0 ;
in:337 out:338 type:b dur:2 cpbdur:2 q:17.71 aq:13.74 tex:8132 mv:2465 misc:955 imb:2 pmb:424 smb:494 d:- ref:0 ;
in:342 out:339 type:P dur:2 cpbdur:2 q:17.66 aq:8.76 tex:114287 mv:5810 misc:423 imb:118 pmb:745 smb:57 d:s ref:0 ;
in:340 out:340 type:B dur:2 cpbdur:2 q:17.68 aq:11.97 tex:21925 mv:3961 misc:890 imb:6 pmb:599 smb:315 d:t ref:0 ;
in:339 out:341 type:b dur:2 cpbdur:2 q:17.69 aq:13.64 tex:7566 mv:2379 misc:943 imb:2 pmb:398 smb:520 d:s ref:0 ;
in:341 out:342 type:b dur:2 cpbdur:2 q:17.67 aq:14.31 tex:6890 mv:2199 misc:935 imb:0 pmb:392 smb:528 d:- ref:0 ;
in:346 out:343 type:P dur:2 cpbdur:2 q:17.61 aq:8.74 tex:106790 mv:5781 misc:405 imb:109 pmb:759 smb:52 d:s ref:0 ;
in:344 out:344 type:B dur:2 cpbdur:2 q:17.63 aq:12.06 tex:22016 mv:3858 misc:910 imb:2 pmb:610 smb:308 d:t ref:0 ;
in:343 out:345 type:b dur:2 cpbdur:2 q:17.65 aq:13.24 tex:7260 mv:2235 misc:985 imb:1 pmb:400 smb:519 d:s ref:0 ;
in:345 out:346 type:b dur:2 cpbdur:2 q:17.62 aq:13.61 tex:7504 mv:2084 misc:940 imb:1 pmb:399 smb:520 d:- ref:0 ;
in:350 out:347 type:P dur:2 cpbdur:2 q:17.56 aq:8.87 tex:96776 mv:5406 misc:474 imb:78 pmb:773 smb:69 d:s ref:0 ;
in:348 out:348 type:B dur:2 cpbdur:2 q:17.58 aq:11.62 tex:20064 mv:3675 misc:957 imb:0 pmb:583 smb:337 d:t ref:0 ;
in:347 out:349 type:b dur:2 cpbdur:2 q:17.60 aq:14.14 tex:6906 mv:2009 misc:965 imb:0 pmb:386 smb:534 d:s ref:0 ;
in:349 out:350 type:b dur:2 cpbdur:2 q:17.57 aq:13.52 tex:7604 mv:1888 misc:940 imb:0 pmb:393 smb:527 d:- ref:0 ;
in:354 out:351 type:P dur:2 cpbdur:2 q:17.49 aq:9.27 tex:82677 mv:5228 misc:511 imb:96 pmb:737 smb:87 d:s ref:0 ;
in:352 out:352 type:B dur:2 cpbdur:2 q:17.52 aq:11.91 tex:20450 mv:3481 misc:965 imb:2 pmb:560 smb:358 d:s ref:0 ;
in:351 out:353 type:b dur:2 cpbdur:2 q:17.54 aq:13.79 tex:7610 mv:1726 misc:960 imb:1 pmb:370 smb:549 d:s ref:0 ;
in:353 out:354 type:b dur:2 cpbdur:2 q:17.51 aq:14.08 tex:6892 mv:1759 misc:965 imb:1 pmb:377 smb:542 d:- ref:0 ;
in:358 out:355 type:P dur:2 cpbdur:2 q:17.41 aq:11.34 tex:39241 mv:4764 misc:739 imb:74 pmb:649 smb:197 d:s ref:0 ;
in:356 out:356 type:B dur:2 cpbdur:2 q:17.45 aq:11.49 tex:23686 mv:2994 misc:944 imb:0 pmb:578 smb:342 d:s ref:0 ;
in:355 out:357 type:b dur:2 cpbdur:2 q:17.47 aq:13.19 tex:7414 mv:1630 misc:932 imb:1 pmb:354 smb:565 d:s ref:0 ;
in:357 out:358 type:b dur:2 cpbdur:2 q:17.43 aq:13.39 tex:7921 mv:1480 misc:951 imb:2 pmb:366 smb:552 d:- ref:0 ;
in:359 out:359 type:P dur:2 cpbdur:2 q:17.29 aq:13.19 tex:14606 mv:2223 misc:939 imb:28 pmb:453 smb:439 d:s ref:0 ;
